2025-01-24 11:39:18,261 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2025-04-24 12:52:12,113 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2025-04-24 12:52:12,152 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2025-04-24 12:52:12,238 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2025-04-24 12:52:12,247 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2025-04-24 12:52:12,266 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2025-04-24 12:52:12,288 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2025-04-24 12:52:12,319 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2025-04-24 12:52:12,327 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2025-04-24 12:52:12,359 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/7/apache-7.pom
2025-04-24 12:52:12,368 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/7/apache-7.pom
2025-04-24 12:52:12,420 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2025-04-24 12:52:12,427 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
2025-04-24 12:52:45,356 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [354])
2025-04-24 12:52:45,358 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2025-04-24 12:52:45,359 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\aopalliance-1.0.jar
2025-04-24 12:52:45,359 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\guice-5.1.0.jar
2025-04-24 12:52:45,360 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpclient-4.5.14.jar
2025-04-24 12:52:45,360 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\httpcore-4.4.16.jar
2025-04-24 12:52:45,360 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jansi-2.4.1.jar
2025-04-24 12:52:45,360 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\jcl-over-slf4j-1.7.36.jar
2025-04-24 12:52:45,360 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-artifact-3.9.9.jar
2025-04-24 12:52:45,361 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-builder-support-3.9.9.jar
2025-04-24 12:52:45,361 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-compat-3.9.9.jar
2025-04-24 12:52:45,361 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-core-3.9.9.jar
2025-04-24 12:52:45,361 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2025-04-24 12:52:45,362 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2025-04-24 12:52:45,362 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2025-04-24 12:52:45,362 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2025-04-24 12:52:45,363 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2025-04-24 12:52:45,363 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2025-04-24 12:52:45,363 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2025-04-24 12:52:45,363 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2025-04-24 12:52:45,364 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2025-04-24 12:52:45,365 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
2025-04-24 12:52:45,365 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2025-04-24 12:52:45,365 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2025-04-24 12:52:45,366 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2025-04-24 12:52:45,366 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-04-24 12:52:45,366 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2025-04-24 12:52:45,367 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2025-04-24 12:52:45,367 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2025-04-24 12:52:45,367 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2025-04-24 12:52:45,368 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-04-24 12:52:45,368 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-04-24 12:52:45,368 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2025-04-24 12:52:45,368 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2025-04-24 12:52:45,369 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2025-04-24 12:52:45,369 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2025-04-24 12:52:45,369 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2025-04-24 12:52:45,370 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2025-04-24 12:52:45,370 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2025-04-24 12:52:45,370 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2025-04-24 12:52:45,371 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2025-04-24 12:52:45,371 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
2025-04-24 12:52:45,371 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-3.5.3.jar
2025-04-24 12:52:45,371 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-http-shared-3.5.3.jar
2025-04-24 12:52:45,372 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-provider-api-3.5.3.jar
2025-04-24 12:52:45,373 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.0.jre [16])
2025-04-24 12:52:45,374 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\com.google.guava_33.3.0.jre.jar
2025-04-24 12:52:45,374 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [636])
2025-04-24 12:52:45,375 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\slf4j.api_2.0.16.jar
2025-04-24 12:52:45,375 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [30])
2025-04-24 12:52:45,375 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-04-24 12:52:45,375 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [28])
2025-04-24 12:52:45,376 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\jakarta.annotation-api_1.3.5.jar
2025-04-24 12:52:45,376 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [56])
2025-04-24 12:52:45,377 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-04-24 12:52:45,377 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [59])
2025-04-24 12:52:45,378 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-04-24 12:52:45,378 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2025-04-24 12:52:45,379 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\DELL\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-04-24 12:52:45,385 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\DELL\AppData\Local\Temp\m2e-archetypeGenerator14499176434980348196":
2025-04-24 12:52:45,393 [Worker-25: Launching mavenrun-0cccd949-ead4-4314-8de1-a7f6708324f9] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.maven -DartifactId=my-maven -Dversion=0.0.1-SNAPSHOT -Dpackage=com.maven.my_maven -DoutputDirectory="D:\My Git\core_java_murali\eclipse\newproject" -Dstyle.color=always -U archetype:generate
2025-04-24 12:54:29,191 [Worker-24: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' D:\My Git\core_java_murali\eclipse\newproject\my-maven\pom.xml
2025-04-24 12:54:29,979 [Worker-24: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2025-04-24 12:54:30,003 [Worker-24: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
